song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,yearly_streams,artist_ids
ASAP,NewJeans,k-pop,Pop,NewJeans 2nd EP 'Get Up',2023-07-21,5fpyAakgFOm4YTXkgfPzvV,11724653,6HvZYsbFfjnjFrWF950C9d
Get Up,NewJeans,k-pop,Pop,NewJeans 2nd EP 'Get Up',2023-07-21,1wUnuiXMMvhudmzvcCtlZP,10571427,6HvZYsbFfjnjFrWF950C9d
Love Like This,ZAYN,,,Love Like This,2023-07-21,3P9pRL7V9yM9DhY6NGZjzA,2785569,5ZsFI1h6hIdQRw2ti0hz81
Barbie Girl,Aqua,"europop, eurodance",Pop,Aquarium (Special Edition),1997-01-01,5ZrDlcxIDZyjOzHdYW1ydr,5991427,6kBjAFKyd0he7LiA5GQ3Gz
Speed Drive (From Barbie The Album),Charli xcx,"hyperpop, art pop",Pop,Speed Drive (From Barbie The Album),2023-06-29,5VxmI3IdgAxWVvUnJoLuY2,102178420,25uiPmTg16RbhZWAqwLBy5
From The Start,Laufey,,,Bewitched,2023-09-08,43iIQbw5hx986dUEZbr3eN,72063399,7gW0r5CkdEUMm42w9XpyZO
I'm Just Ken (From Barbie The Album),Ryan Gosling,,,I’m Just Ken (From Barbie The Album),2023-07-21,7jPdqwZug0ovtDZsY5uK4T,41499995,6kXm2YCtdUOpRYNKeKhfue
K-POP,Travis Scott,rap,Hip Hop,K-POP (Chopped & Screwed),2023-07-18,1RlcvK95g0XfRpDvFbGLUO,12751857,0Y5tJX1MQlPlqiwlOH1tJY
A Sky Full of Stars,Coldplay,,,Ghost Stories,2014-05-16,0FDzzruyVECATHXKHFs9eJ,1091942,4gzpq5DPGxSnKTe4SA8HAU
Nothing Compares 2 U,Sinéad O'Connor,,,I Do Not Want What I Haven't Got,1990-07-01,5GHY1DFWKz3Prg2V0Iodqo,4837180,4sD9znwiVFx9cgRPZ42aQ1
Pink (From Barbie The Album),Lizzo,,,Pink (From Barbie The Album),2023-07-21,6QTGiIuNopQu1iV2aa0fDS,3602830,56oDRnqbIiwx4mymNEv7dS
Deli,Ice Spice,,,Like..? (Deluxe),2023-07-21,5JYPXqMwYc0zTODQdjMEZN,2351518,3LZZPxNDGDFVSIPqf4JuEf
On The Radar Freestyle,"Drake, Central Cee","rap, hip hop, uk drill, drill, grime","Hip Hop, Electronic, Pop",On The Radar Freestyle,2023-07-26,1L0OmJV0LnPDWuHCIGmBV6,7013466,"3TVXtAsR1Inumwj472S9r4, 5H4yInM5zmHqpKIoMNAx4r"
WATATI (feat. Aldo Ranks) [From Barbie The Album],"KAROL G, Aldo Ranks","reggaeton, latin, urbano latino, ",Latin,WATATI (feat. Aldo Ranks) [From Barbie The Album],2023-06-01,6MZi5j60L80SZLBxN0bv8s,3494166,"790FomKkXshlbRYZFtlgla, 0lsEtpjLWn4S7KBra82VG3"
HYAENA,Travis Scott,rap,Hip Hop,UTOPIA,2023-07-28,0hL9gOw6XBWsygEUcVjxEc,42180770,0Y5tJX1MQlPlqiwlOH1tJY
MELTDOWN (feat. Drake),"Travis Scott, Drake","rap, hip hop",Hip Hop,UTOPIA,2023-07-28,67nepsnrcZkowTxMWigSbb,190885615,"0Y5tJX1MQlPlqiwlOH1tJY, 3TVXtAsR1Inumwj472S9r4"
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti","rap, rage rap",Hip Hop,UTOPIA,2023-07-28,42VsgItocQwOQC3XWZ8JNA,210600424,"0Y5tJX1MQlPlqiwlOH1tJY, 699OTQXzgjhIYAHMy9RyPD"
THANK GOD,Travis Scott,rap,Hip Hop,UTOPIA,2023-07-28,1PH2MDbcBAU094DlgTIND1,46668646,0Y5tJX1MQlPlqiwlOH1tJY
MODERN JAM (feat. Teezo Touchdown),"Travis Scott, Teezo Touchdown","rap, ",Hip Hop,UTOPIA,2023-07-28,3KCNiDi9Pza6ZD8FggNoaw,31240124,"0Y5tJX1MQlPlqiwlOH1tJY, 0fGcIStdT1OpFFhOC7Wp36"
MY EYES,Travis Scott,rap,Hip Hop,UTOPIA,2023-07-28,4kjI1gwQZRKNDkw1nI475M,90537204,0Y5tJX1MQlPlqiwlOH1tJY
DELRESTO (ECHOES) (feat. Beyoncé),"Travis Scott, Beyoncé","rap, ",Hip Hop,UTOPIA,2023-07-28,0OEe83mMZ5kaNw5uZQ7ilG,26759497,"0Y5tJX1MQlPlqiwlOH1tJY, 6vWDO969PvNqNYHIOW5v0m"
SIRENS,Travis Scott,rap,Hip Hop,UTOPIA,2023-07-28,7LSpFCvRZZot2AlmkUzy9k,28465120,0Y5tJX1MQlPlqiwlOH1tJY
GOD'S COUNTRY,Travis Scott,rap,Hip Hop,UTOPIA,2023-07-28,04WxWo7XeVyx22xEsrWRUb,24783320,0Y5tJX1MQlPlqiwlOH1tJY
I KNOW ?,Travis Scott,rap,Hip Hop,UTOPIA,2023-07-28,6wsqVwoiVH2kde4k4KKAFU,292207504,0Y5tJX1MQlPlqiwlOH1tJY
TOPIA TWINS (feat. Rob49 & 21 Savage),"Travis Scott, Rob49, 21 Savage","rap, ",Hip Hop,UTOPIA,2023-07-28,0lodMO0qK83vfPiiD7FMEt,43274587,"0Y5tJX1MQlPlqiwlOH1tJY, 1jBoSSrbz9n4ehQWA4cZgB, 1URnnhqYAYcrqrcwql10ft"
CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),"Travis Scott, The Weeknd, Swae Lee","rap, ",Hip Hop,UTOPIA,2023-07-28,4GL9GMX9t7Qkprvf1YighZ,20203660,"0Y5tJX1MQlPlqiwlOH1tJY, 1Xyo4u8uXC1ZmMpatF05PJ, 1zNqQNIdeOUZHb8zbZRFMX"
SKITZO (feat. Young Thug),"Travis Scott, Young Thug","rap, melodic rap, trap",Hip Hop,UTOPIA,2023-07-28,0bkV1iQHSxBaksUqgEkcbc,19785588,"0Y5tJX1MQlPlqiwlOH1tJY, 50co4Is1HCEo8bhOyUWKpn"
TELEKINESIS (feat. SZA & Future),"Travis Scott, SZA, Future","rap, r&b","R&B, Hip Hop",UTOPIA,2023-07-28,1i9lZvlaDdWDPyXEE95aiq,137540825,"0Y5tJX1MQlPlqiwlOH1tJY, 7tYKF4w9nC0nq9CsPZTHyP, 1RyvyyTE3xzB2ZywiAwp0i"
LOST FOREVER (feat. Westside Gunn),"Travis Scott, Westside Gunn","rap, boom bap, alternative hip hop, jazz rap",Hip Hop,UTOPIA,2023-07-28,7EiUtdeoWcKqLi5ELZCjYf,15411422,"0Y5tJX1MQlPlqiwlOH1tJY, 0ABk515kENDyATUdpCKVfW"
PARASAIL (feat. Yung Lean & Dave Chappelle),"Travis Scott, Yung Lean, Dave Chappelle","rap, cloud rap, comedy","Hip Hop, Country",UTOPIA,2023-07-28,2Q0aElTZQtEUsoiaQfizu6,13088647,"0Y5tJX1MQlPlqiwlOH1tJY, 67lytN32YpUxiSeWlKfHJ3, 504DdVupqJJUEkzmHzJEfs"
TIL FURTHER NOTICE (feat. James Blake & 21 Savage),"Travis Scott, James Blake, 21 Savage","rap, ",Hip Hop,UTOPIA,2023-07-28,76gcXhY3Zv6wW0BTe9nHJo,23350307,"0Y5tJX1MQlPlqiwlOH1tJY, 53KwLdlmrlCelAZMaLVZqU, 1URnnhqYAYcrqrcwql10ft"
LOOOVE (feat. Kid Cudi),"Travis Scott, Kid Cudi","rap, ",Hip Hop,UTOPIA,2023-07-28,0a4SMs889NwP8oWI7Vemle,15380647,"0Y5tJX1MQlPlqiwlOH1tJY, 0fA0VVWsXO9YnASrzqfmYu"
Enough Is Enough,Post Malone,,,AUSTIN,2023-07-28,3BHFResGQiUvbYToUdaDQz,21625260,246dkjvS1zLTtiykXe5h60
Something Real,Post Malone,,,AUSTIN,2023-07-28,444vevlQjTnKioLLncteGv,5773246,246dkjvS1zLTtiykXe5h60
Don't Understand,Post Malone,,,AUSTIN,2023-07-28,4MTuL20LF3pWebeJbcNh7p,1949196,246dkjvS1zLTtiykXe5h60
Novacandy,Post Malone,,,AUSTIN,2023-07-28,6V1TqJxtw3P0ouCKICvl9l,1697226,246dkjvS1zLTtiykXe5h60
Too Cool To Die,Post Malone,,,AUSTIN,2023-07-28,3FtQes77xlbS9QTVts7p2u,2821638,246dkjvS1zLTtiykXe5h60
Desire (with Sam Smith),"Calvin Harris, Sam Smith","edm, soft pop","Electronic, Pop",Desire (with Sam Smith),2023-07-28,22dUzMFttcR3uU17NcOAIv,23576999,"7CajNmpbOovFoOoasH2HaY, 2wY79sveU1sp5g7SokKOiI"
Sign Me Up,Post Malone,,,AUSTIN,2023-07-28,4mahloUW5K6KeGijwnMGDr,1453521,246dkjvS1zLTtiykXe5h60
Socialite,Post Malone,,,AUSTIN,2023-07-28,3ZcJaN63FKEMxDWWPefsiW,1316652,246dkjvS1zLTtiykXe5h60
Speedometer,Post Malone,,,AUSTIN,2023-07-28,5oJw81e2Tzr2rC0lHXnDPb,1191116,246dkjvS1zLTtiykXe5h60
Chulo pt.2,"Bad Gyal, Tokischa, Young Miko","neoperreo, dembow, trap latino","Latin, Electronic",Chulo pt.2,2023-06-22,0J9g1MMJDhyvOb3NWckHMm,150335621,"4F4pp8NUW08JuXwnoxglpN, 2p4aN0Uxkk3iT3HK0cJ2cJ, 3qsKSpcV3ncke3hw52JSMB"
Jiwa Yang Bersedih,Ghea Indrawari,"indonesian pop, malay",Pop,Jiwa Yang Bersedih,2023-05-18,6XsFgTG4dY768oIB4Dmeu0,70469164,3qL7BzwJOXq3EzAio36aLX
Faz um Vuk Vuk (Teto Espelhado),"MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho","funk, funk carioca, brazilian funk, brega funk, funk de bh","Hip Hop, Pop, R&B, R&b",Faz um Vuk Vuk (Teto Espelhado),2023-07-20,64CovjRwInpOJW4PiGMprY,84890415,"2UMj7NCbuqy1yUZmiSYGjJ, 3DIMAAaWSlVl1YQ9nsQmUN, 4JA9UvIYD3D5kL7utiGJMI"
Automotivo Bibi Fogosa,"Bibi Babydoll, Dj Brunin XM, KZA Produções",phonk,Hip Hop,Automotivo Bibi Fogosa,2023-05-19,4kRLRWnn5u9wO2wOKAAdEN,99800705,"6R26kGib2ubbZJMh7kKVGV, 6MSMZkBlZT4vhQmjO5Ynv3, 1rRhJIu1ufxCjbmMWon6ax"
Paint The Town Red,Doja Cat,,,Scarlet,2023-09-20,56y1jOTK0XSvJzVv9vHQBK,726113645,5cj0lLjcoR7YOSnhnX0Po5
VENTE CONMIGO,Feid,"reggaeton, urbano latino",Latin,VENTE CONMIGO,2023-08-04,4zzyCocu8LZVqctOGSfVKz,2985359,2LRoIwlKmHjgvigdNGBHNo
EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme","cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, corridos bélicos, tejano, sierreño",Latin,El Comienzo,2023-08-25,0O3U5iwTbiXCREMkvotJuN,252637061,"6XkjpgcEsYab502Vr1bBeW, 1dKdetem2xEmjgvyymzytS"
Lapada Dela - Ao Vivo,"Grupo Menos É Mais, Matheus Fernandes","pagode, samba, piseiro, sertanejo, forró, arrocha","Country, Latin",Confia (Ao Vivo),2023-01-20,4f0aDk7HX37SfzerfznYlr,19173799,"6vTqEFbTtTRJsuIpzZgjxi, 37mqXU98U5GmH5ZDtlHM1c"
MOLETOM,"Luan Pereira, Gustavo Mioto","agronejo, sertanejo, sertanejo universitário, piseiro, arrocha","Country, Latin",MOLETOM,2023-06-29,1mimc5QiUuwmVYdXkWvgOQ,3487095,"5kVgcCdPbeUwxBqWxi2Ktl, 1X6ORK7IekgmyjV6IFPszP"
Flashing Lights,"Kanye West, Dwele","rap, neo soul, smooth r&b","R&B, Hip Hop, R&b",Graduation,2007-09-11,5TRPicyLGbAF2LGBFbHGvO,142994581,"5K4W6rqBFWDnAN6FQUkS6x, 7u6LfVyYpEzMpHLL7jTyvU"
Iris,The Goo Goo Dolls,,,Dizzy up the Girl,1998-00-00,6Qyc6fS4DsZjB2mRW9DsQs,78632015,2sil8z5kiy4r76CRTXxBCA
New Romantics,Taylor Swift,,,1989 (Deluxe),2014-01-01,0qAIiGFKLdV1xpNlEhjpq8,1367934,06HL4z0CvFAxyc27GXpf02
Bad Blood,Taylor Swift,,,1989,2014-01-01,0TvQLMecTE8utzoNmvXRbK,1350205,06HL4z0CvFAxyc27GXpf02
Wildest Dreams,Taylor Swift,,,1989,2014-01-01,3fVnlF4pGqWI9flVENcT28,1341859,06HL4z0CvFAxyc27GXpf02
Out Of The Woods,Taylor Swift,,,1989 (Deluxe),2014-01-01,0qUnBLZ8bJqUNEeQgayL9t,1226291,06HL4z0CvFAxyc27GXpf02
Hukum - Thalaivar Alappara,"Anirudh Ravichander, Super Subu","tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop","Hip Hop, Pop",Jailer (Original Motion Picture Soundtrack),2023-07-28,5DgY6Ab0vpyUMKnY9ubFOF,24695231,"4zCH9qm4R2DADamUHMCa6O, 6sXT8Cggm4tmoxhVjaUVs0"
bad idea right?,Olivia Rodrigo,,,GUTS,2023-09-08,3IX0yuEVvDbnqUwMBB3ouC,252654840,1McMsnEElThX1knmY4oliG
Love Me Again,V,k-pop,Pop,Layover,2023-08-11,2N0SPREDYqILVEFSsWF5N5,260060801,3JsHnjpbhX4SnySpvpa9DK
Rainy Days,V,k-pop,Pop,Layover,2023-08-11,5ydjxBSUIDn26MFzU3asP4,95570340,3JsHnjpbhX4SnySpvpa9DK
MI EX TENÍA RAZÓN,KAROL G,"reggaeton, latin, urbano latino",Latin,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,54zcJnb3tp9c5OVKREZ1Is,248701795,790FomKkXshlbRYZFtlgla
QLONA,"KAROL G, Peso Pluma","reggaeton, latin, urbano latino, corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda",Latin,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,5RqSsdzTNPX1uzkmlHCFvK,492021800,"790FomKkXshlbRYZFtlgla, 12GqGscKJx3aE4t07u7eVZ"
UNA NOCHE EN MEDELLÍN - REMIX,"KAROL G, Cris Mj, Ryan Castro","reggaeton, latin, urbano latino, reggaeton chileno, chilean trap, chilean mambo","Latin, Hip Hop",MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,0GJwUAlBMJTbY4VE7iE761,18651957,"790FomKkXshlbRYZFtlgla, 1Yj5Xey7kTwvZla8sqdsdE, 7j6DKwmjbxvpQO8h914uEz"
ME TENGO QUE IR,"KAROL G, Kali Uchis","reggaeton, latin, urbano latino, ",Latin,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,1Uvl2i3MlsoqGConBaKi7G,1502834,"790FomKkXshlbRYZFtlgla, 1U1el3k54VvEUzo3ybLPlM"
OKI DOKI,KAROL G,"reggaeton, latin, urbano latino",Latin,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,4gJfPoMIcSDGY0tMGxm6Fu,1499907,790FomKkXshlbRYZFtlgla
BICHOTAG,KAROL G,"reggaeton, latin, urbano latino",Latin,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,0JDzwUkxHmoGd7su8ER2Ce,1471921,790FomKkXshlbRYZFtlgla
DISPO,"KAROL G, Young Miko","reggaeton, latin, urbano latino, trap latino",Latin,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-11,4iGQ8o9Ih6J1OuDDGCXSCL,1469340,"790FomKkXshlbRYZFtlgla, 3qsKSpcV3ncke3hw52JSMB"
Holanda,JHAYCO,"reggaeton, trap latino, urbano latino",Latin,Holanda,2023-07-28,6irysuQyZWd7Bjj7ePiOs2,182142562,6nVcHLIgY5pE2YCl8ubca1
GATITA GANGSTER,"KAROL G, Dei V","reggaeton, latin, urbano latino, trap latino",Latin,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,5bD6mFl116xCxVMLy7IK9F,1369739,"790FomKkXshlbRYZFtlgla, 2YRyPiW98bpkARAS4B3OQP"
Toca o Trompete,Felipe Amorim,"piseiro, forró, arrocha, sertanejo, agronejo, brega","Country, Latin",Cadê o After? Pt. 1,2023-07-21,54u86CmMqGI1rRuULlTqaB,33943866,3CIIaeZuFYrAD6PRVyuO4U
adore u,"Fred again.., Obongjayar","stutter house, house, alté",Electronic,adore u,2023-08-11,3YgtkOxZsTuaZdL8McA1FQ,1329559,"4oLeXFyACqeem2VImYeBFe, 6l7R1jntPahGxwJt7Tky8h"
Hukum - Thalaivar Alappara - Tamil (From  Jailer ),"Anirudh Ravichander, Super Subu","tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop","Hip Hop, Pop",Hukum - Thalaivar Alappara - Tamil (From  Jailer ),2023-07-17,3pDbPKZHrpHAWcJVMsrNwA,4747150,"4zCH9qm4R2DADamUHMCa6O, 6sXT8Cggm4tmoxhVjaUVs0"
Rich Men North of Richmond,Oliver Anthony Music,country,Country,Rich Men North of Richmond,2023-08-11,78Du4CMFgnhdlG33gblkiP,64259320,6IkfE2JyVoKwBZXvuytKX3
Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Dulquer Salmaan","hindi pop, bollywood, gujarati pop, desi, hindi indie, bangla pop, mollywood, malayalam pop","Pop, Hip Hop, Rock",Heeriye (feat. Arijit Singh),2023-07-25,5PUXKVVVQ74C3gl5vKy9Li,142323306,"74OaRjmyh0XyRZsQQQ5l7c, 4YRxDV8wJFPHPTeXepOstw, 3NHwwyb1coYa5cLyI72xSk"
That's What I Like,Bruno Mars,,,24K Magic,2016-11-17,0KKkJNfGyhkQ5aFogxQAPU,97258790,0du5cEVh5yTK9QJze8zA0C
With You,AP Dhillon,"punjabi hip hop, punjabi pop, desi, bhangra, desi hip hop, desi pop","Traditional music, Hip Hop, Pop",With You,2023-08-11,0xIuPDzJSnJywALez8dwKR,48751850,6LEG9Ld1aLImEFEVHdWNSB
MORE,j-hope,"k-pop, k-rap","Pop, Hip Hop",Jack In The Box,2022-07-15,7GARzfC1mwhDuk4t9WOACq,2589344,0b1sIQumIAsNbqAoIClSpy
Prada,"cassö, RAYE, D-Block Europe","grime, uk drill","Electronic, Pop",Prada,2023-08-11,59NraMJsLaMCVtwXTSia8i,298297494,"5wCmhq5J2hPwL2r0eKurxn, 5KKpBU5eC2tJDzf0wmlRp2, 5VadK1havLhK1OpKYsXv9y"
Fode Bem,"Felipe Amorim, Mc Mika","piseiro, forró, arrocha, sertanejo, agronejo, brega, funk de bh, funk","Country, R&B, R&b, Latin",Fode Bem,2023-07-19,7lTVXJfNK4xaJSUXCUac6a,4636861,"3CIIaeZuFYrAD6PRVyuO4U, 6exBFuevXZvHrbP3oKtfWe"
wiggy,Young Miko,trap latino,Latin,wiggy,2023-07-21,4xU4XeklG562EnanWzpY3A,2241098,3qsKSpcV3ncke3hw52JSMB
What Jhumka ? (From  Rocky Aur Rani Kii Prem Kahaani ),"Pritam, Arijit Singh, Jonita Gandhi, Ranveer Singh, Amitabh Bhattacharya","bollywood, hindi pop, desi, sufi, bangla pop, tamil pop, kollywood, tamil dance, hindi hip hop, desi hip hop","Pop, Hip Hop, Traditional music",Rocky Aur Rani Kii Prem Kahaani,2023-07-31,0rU8aU8TSbq6Xz6RWlmA1y,1009456,"1wRPtKGflJrBx9BmLsSwlU, 4YRxDV8wJFPHPTeXepOstw, 00sCATpEvwH48ays7PlQFU, 0lMa3YTHqQnDDTBaxAV7LK, 2fMqTqiTxUDlmcOEPaQSsx"
Heartless,Kanye West,rap,Hip Hop,808s & Heartbreak,2008-11-24,4EWCNWgDS8707fNSZ1oaA5,147722724,5K4W6rqBFWDnAN6FQUkS6x
Dreams - 2004 Remaster,Fleetwood Mac,"classic rock, soft rock",Rock,Rumours (Super Deluxe),1977-02-04,0ofHAoxe9vBkTCp2UQIavz,74661110,08GQAI4eElDnROBrJRGE0X
Used To Be Young,Miley Cyrus,,,Endless Summer Vacation,2023-08-18,41WQUSINanQHfhfKpFDsms,69237340,5YGY8feqx7naU7z4HrwZM6
Single Soon,Selena Gomez,pop,Pop,Single Soon,2023-08-25,6iF4RgIjDvDqyW13PezSj3,57367493,0C8ZW7ezQVs4URX5aX7Kqx
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves","country, red dirt, ",Country,Zach Bryan,2023-08-25,4KULAymBBJcPRpk1yO4dOG,275268370,"40ZNYROS4zLfyyBSs2PGe2, 70kkdajctXSbqSMJbQO424"
Overtime,Zach Bryan,"country, red dirt",Country,Zach Bryan,2023-08-25,5pIVEk6Di7n1v5khOzJaJL,6254739,40ZNYROS4zLfyyBSs2PGe2
East Side of Sorrow,Zach Bryan,"country, red dirt",Country,Zach Bryan,2023-08-25,00syWkRGIVQvYsg2OwfBUw,10150926,40ZNYROS4zLfyyBSs2PGe2
Summertime's Close,Zach Bryan,"country, red dirt",Country,Zach Bryan,2023-08-25,7eOuUmpnHBlg5zsm8Cs7c3,5934495,40ZNYROS4zLfyyBSs2PGe2
Spotless (feat. The Lumineers),"Zach Bryan, The Lumineers","country, red dirt, folk pop, indie folk","Country, Pop, Folk/Acoustic",Zach Bryan,2023-08-25,0HEytGQM3bG1vKxER7IgVK,12081550,"40ZNYROS4zLfyyBSs2PGe2, 16oZKvXb6WkQlVAjwo2Wbg"
THE GIRLS - BLACKPINK THE GAME OST,BLACKPINK,k-pop,Pop,THE GIRLS (BLACKPINK THE GAME OST),2023-08-25,1mFpMoeZfkIqtqW2AfQ8ba,21283286,41MozSoPIsD1dJM0CLPjZF
Hey Driver (feat. The War and Treaty),"Zach Bryan, The War And Treaty","country, red dirt, ",Country,Zach Bryan,2023-08-25,4pCbJC43j3gSqG6Fen6upD,25095983,"40ZNYROS4zLfyyBSs2PGe2, 6HhV0jtMMK5HYnYgG0xgtz"
Fear and Friday's,Zach Bryan,"country, red dirt",Country,Zach Bryan,2023-08-25,0GMiRrUnQuoGddKMsxGPIZ,7105587,40ZNYROS4zLfyyBSs2PGe2
Fear and Friday's (Poem),Zach Bryan,"country, red dirt",Country,Zach Bryan,2023-08-25,44IXD2J5yyr7PpOZzz2cmQ,2104112,40ZNYROS4zLfyyBSs2PGe2
Ticking,Zach Bryan,"country, red dirt",Country,Zach Bryan,2023-08-25,1HwDRgozGBMyfJTQUfz09A,5527997,40ZNYROS4zLfyyBSs2PGe2
Holy Roller (feat. Sierra Ferrell),"Zach Bryan, Sierra Ferrell","country, red dirt, americana, alt country, bluegrass",Country,Zach Bryan,2023-08-25,3itgPtXSu4I9mr2QD6yrzP,3087318,"40ZNYROS4zLfyyBSs2PGe2, 3oVcF3VdpMuvMvLLyHPT4t"
Tourniquet,Zach Bryan,"country, red dirt",Country,Zach Bryan,2023-08-25,3EvZ03hGAFwGZ2Ebcu86YH,9652422,40ZNYROS4zLfyyBSs2PGe2
El Dorado,Zach Bryan,"country, red dirt",Country,Zach Bryan,2023-08-25,7C1BLYzAvR0KdBpov3GpUZ,1746583,40ZNYROS4zLfyyBSs2PGe2
Jake's Piano - Long Island,Zach Bryan,"country, red dirt",Country,Zach Bryan,2023-08-25,2pUYbyOIOSfDfsnCR3KceZ,1712848,40ZNYROS4zLfyyBSs2PGe2
Tradesman,Zach Bryan,"country, red dirt",Country,Zach Bryan,2023-08-25,6Otmq7JokHh38wKSqUimcS,1656417,40ZNYROS4zLfyyBSs2PGe2
Smaller Acts,Zach Bryan,"country, red dirt",Country,Zach Bryan,2023-08-25,67aaFVnfvFWjxVQMd0jDb5,1626597,40ZNYROS4zLfyyBSs2PGe2
Oklahoman Son,Zach Bryan,"country, red dirt",Country,Zach Bryan,2023-08-25,4ueTr01dkL360w1knfh21C,1511667,40ZNYROS4zLfyyBSs2PGe2
FERXXO 151,"Feid, ICON","reggaeton, urbano latino, ",Latin,"MOR, No Le Temas a La Oscuridad",2023-09-29,0qMYY0Fotjtu181Nj0VS8e,3951688,"2LRoIwlKmHjgvigdNGBHNo, 0SSbTivuMrvdqgCt7ln6jD"
Cheat On Me (feat. Dave),"Burna Boy, Dave","afrobeats, afrobeat, afropop, afroswing, dancehall, afropiano, grime, uk drill, drill","Traditional music, R&B, Pop, Hip Hop, Electronic",I Told Them...,2023-08-24,3FyxwVvc9JqmVl5IVDPaNU,1217146,"3wcj11K77LjEY1PkEazffa, 6Ip8FS7vWT1uKkJSweANQK"
In The Stars,Benson Boone,,,Fireworks & Rollerblades,2024-04-05,315aBOUD3xtj7sUMXtRgMV,8548525,22wbnEMDvgVIAGdFeek6ET
Chaleya (From  Jawan ),"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar","tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop, hindi pop, bollywood, desi, bangla pop, desi pop","Pop, Hip Hop",Chaleya (From  Jawan ),2023-08-14,4nc6XiUze2Yh7wFueGOPv7,10674776,"4zCH9qm4R2DADamUHMCa6O, 4YRxDV8wJFPHPTeXepOstw, 19LIHDDSHBD5NyYHI3gpzB, 0m3D4grap8VFSzbJMqgNVk"
DONDE SE APRENDE A QUERER?,Mora,"urbano latino, reggaeton, trap latino",Latin,ESTRELLA,2023-08-28,0sfk352FO8bJUjWjIsyzSR,28244511,0Q8NcsJwoCbZOHHW63su5S
REINA,"Mora, SAIKO","urbano latino, reggaeton, trap latino, ",Latin,ESTRELLA,2023-08-28,0QRHOAeU8JRaVVn3UoZBih,63415074,"0Q8NcsJwoCbZOHHW63su5S, 2O8vbr4RYPpk6MRA4fio7u"
MEDIA LUNA,Mora,"urbano latino, reggaeton, trap latino",Latin,ESTRELLA,2023-08-28,7h3mCPlHYCPuSG93s7M3Xt,3953289,0Q8NcsJwoCbZOHHW63su5S
PASAJERO,Mora,"urbano latino, reggaeton, trap latino",Latin,ESTRELLA,2023-08-28,1uFAI2C6r3YBQmXCAPGzZv,6356947,0Q8NcsJwoCbZOHHW63su5S
PÓLVORA,"Mora, Yandel","urbano latino, reggaeton, trap latino, latin",Latin,ESTRELLA,2023-08-28,3pQr8EhSzvKN3ZZlaL4Pae,3304741,"0Q8NcsJwoCbZOHHW63su5S, 0eHQ9o50hj6ZDNBt6Ys1sD"
FANTASÍAS,Mora,"urbano latino, reggaeton, trap latino",Latin,ESTRELLA,2023-08-28,2v1EKQQn4UYC6qB13Vphaf,3240123,0Q8NcsJwoCbZOHHW63su5S
LAGUNA,"Mora, Arcángel","urbano latino, reggaeton, trap latino",Latin,ESTRELLA,2023-08-28,0JLKzgJT62z3jNWsDt6znJ,3036047,"0Q8NcsJwoCbZOHHW63su5S, 4SsVbpTthjScTS7U2hmr1X"
EL CHACAL,Mora,"urbano latino, reggaeton, trap latino",Latin,ESTRELLA,2023-08-28,4CQW7jSDYk3kRfv7708NGF,1875290,0Q8NcsJwoCbZOHHW63su5S
LOKITA,Mora,"urbano latino, reggaeton, trap latino",Latin,ESTRELLA,2023-08-28,5Bn7ZZ5EEwUKKN8WV6HmXZ,1618250,0Q8NcsJwoCbZOHHW63su5S
PIDE,"Mora, RaiNao","urbano latino, reggaeton, trap latino, latin r&b","R&b, Latin",ESTRELLA,2023-08-28,2tAwNLAIBtgXdzQOtVq6mL,1523739,"0Q8NcsJwoCbZOHHW63su5S, 42LEQxfXLEuzdqorKBbUVN"
CÓRCEGA,"Mora, Alvaro Diaz","urbano latino, reggaeton, trap latino, ",Latin,ESTRELLA,2023-08-28,0FCiBGB36gPUW49xuoZYJm,1440195,"0Q8NcsJwoCbZOHHW63su5S, 5J7rXWjtn5HzUkJ4Jet8Fr"
